	obj1	predicate	obj2	prob	obj1_1	obj1_2	obj1_3	obj1_4	obj2_1	obj2_2	obj2_3	obj2_4
17	door	on	cabinet	0.2054927796125412	62.95753479003906	164.87657165527344	148.54840087890625	301.0218505859375	53.903934478759766	145.2311553955078	162.69723510742188	318.67449951171875
18	door	on	house	0.15824797749519348	62.95753479003906	164.87657165527344	148.54840087890625	301.0218505859375	0.0	0.0	376.1828918457031	487.19378662109375
19	door	to	room	0.05384710431098938	223.65476989746094	3.9629669189453125	476.82696533203125	425.53497314453125	0.0	2.060455322265625	568.6511840820312	444.2103576660156
20	cabinet	has	door	0.19105884432792664	53.903934478759766	145.2311553955078	162.69723510742188	318.67449951171875	62.95753479003906	164.87657165527344	148.54840087890625	301.0218505859375
21	light	on	roof	0.22273126244544983	54.732521057128906	94.78996276855469	116.74848175048828	108.78923034667969	0.0	2.9943161010742188	260.596923828125	116.58152770996094
22	window	in	room	0.09794981777667999	218.4522705078125	66.77777862548828	240.38983154296875	241.68524169921875	0.0	2.060455322265625	568.6511840820312	444.2103576660156
23	box	on	shelf	0.42877277731895447	464.2134094238281	225.60159301757812	513.0296020507812	265.80010986328125	457.31103515625	221.3310546875	575.202880859375	267.7801513671875
24	paper	on	table	0.5333757996559143	23.854881286621094	343.7978515625	201.57296752929688	430.42669677734375	2.3413238525390625	322.7511901855469	230.6446990966797	442.3179626464844
26	door	on	cabinet	0.18040060997009277	461.75299072265625	272.5099792480469	578.5993041992188	428.6620178222656	460.3675231933594	221.42588806152344	581.2891845703125	419.5650634765625
27	paper	with	logo	0.10544861108064651	37.15986633300781	357.9934997558594	144.92750549316406	383.5917053222656	39.663272857666016	362.62158203125	135.20921325683594	379.88580322265625
28	towel	on	cabinet	0.20174722373485565	464.7788391113281	224.1372528076172	507.4035949707031	252.4507598876953	464.4367370605469	215.01779174804688	582.3893432617188	271.5005798339844
29	door	on	cabinet	0.13080908358097076	459.6158447265625	10.5623779296875	585.179443359375	355.326416015625	456.478759765625	1.0724029541015625	575.0489501953125	274.453857421875
30	cabinet	has	door	0.16632325947284698	460.3675231933594	221.42588806152344	581.2891845703125	419.5650634765625	461.75299072265625	272.5099792480469	578.5993041992188	428.6620178222656
31	door	for	cabinet	0.12961186468601227	461.75299072265625	272.5099792480469	578.5993041992188	428.6620178222656	464.4367370605469	215.01779174804688	582.3893432617188	271.5005798339844
32	door	in	room	0.13286398351192474	62.95753479003906	164.87657165527344	148.54840087890625	301.0218505859375	1.2935562133789062	75.64990234375	186.07980346679688	352.56842041015625
33	door	in	room	0.06680341064929962	56.82215118408203	175.66769409179688	81.64925384521484	298.7939453125	0.0	2.060455322265625	568.6511840820312	444.2103576660156
35	door	in	room	0.05062909424304962	146.83705139160156	143.14865112304688	161.61695861816406	303.9002990722656	0.0	2.060455322265625	568.6511840820312	444.2103576660156
36	window	on	door	0.2620052397251129	463.2648010253906	0.0	583.8436279296875	203.39871215820312	459.6158447265625	10.5623779296875	585.179443359375	355.326416015625
38	light	on	house	0.10049393028020859	54.732521057128906	94.78996276855469	116.74848175048828	108.78923034667969	0.0	0.0	376.1828918457031	487.19378662109375
39	window	on	door	0.27500882744789124	544.7675170898438	0.0	577.8992309570312	31.72191619873047	459.6158447265625	10.5623779296875	585.179443359375	355.326416015625
42	box	above	towel	0.21775193512439728	464.2134094238281	225.60159301757812	513.0296020507812	265.80010986328125	464.7788391113281	224.1372528076172	507.4035949707031	252.4507598876953
43	building	has	door	0.17115826904773712	119.07989501953125	8.623626708984375	591.0	456.7417907714844	459.6158447265625	10.5623779296875	585.179443359375	355.326416015625
44	box	on	cabinet	0.17925086617469788	485.0223388671875	216.9058380126953	585.0084228515625	266.55059814453125	464.4367370605469	215.01779174804688	582.3893432617188	271.5005798339844
46	cabinet	has	door	0.06829239428043365	456.478759765625	1.0724029541015625	575.0489501953125	274.453857421875	459.6158447265625	10.5623779296875	585.179443359375	355.326416015625
47	towel	on	cabinet	0.16292230784893036	464.7788391113281	224.1372528076172	507.4035949707031	252.4507598876953	456.478759765625	1.0724029541015625	575.0489501953125	274.453857421875
48	shelf	in	cabinet	0.15355946123600006	457.31103515625	221.3310546875	575.202880859375	267.7801513671875	456.478759765625	1.0724029541015625	575.0489501953125	274.453857421875
50	tile	on	table	0.313358873128891	18.102890014648438	345.7746276855469	206.16537475585938	425.9466857910156	2.3413238525390625	322.7511901855469	230.6446990966797	442.3179626464844
51	towel	on	box	0.07736443728208542	464.7788391113281	224.1372528076172	507.4035949707031	252.4507598876953	485.0223388671875	216.9058380126953	585.0084228515625	266.55059814453125
54	door	on	house	0.15894749760627747	45.83210754394531	171.39788818359375	65.40049743652344	301.7755126953125	0.0	0.0	376.1828918457031	487.19378662109375
55	door	in	room	0.05187511816620827	220.16311645507812	69.69664764404297	243.72177124023438	238.04498291015625	0.0	2.060455322265625	568.6511840820312	444.2103576660156
57	light	on	train	0.2914864420890808	54.732521057128906	94.78996276855469	116.74848175048828	108.78923034667969	0.0	16.885910034179688	324.5093688964844	341.0799560546875
58	box	on	cabinet	0.17349080741405487	485.0223388671875	216.9058380126953	585.0084228515625	266.55059814453125	460.3675231933594	221.42588806152344	581.2891845703125	419.5650634765625
59	box	above	towel	0.06911329180002213	485.0223388671875	216.9058380126953	585.0084228515625	266.55059814453125	464.7788391113281	224.1372528076172	507.4035949707031	252.4507598876953
61	light	on	house	0.09525324404239655	52.23802185058594	89.13629150390625	125.57768249511719	130.8590545654297	0.0	0.0	376.1828918457031	487.19378662109375
62	cabinet	above	door	0.05797587335109711	464.4367370605469	215.01779174804688	582.3893432617188	271.5005798339844	461.75299072265625	272.5099792480469	578.5993041992188	428.6620178222656
63	light	on	room	0.06455358117818832	54.732521057128906	94.78996276855469	116.74848175048828	108.78923034667969	1.2935562133789062	75.64990234375	186.07980346679688	352.56842041015625
65	cabinet	has	shelf	0.07597247511148453	464.4367370605469	215.01779174804688	582.3893432617188	271.5005798339844	457.31103515625	221.3310546875	575.202880859375	267.7801513671875
66	table	in	house	0.15611888468265533	2.3413238525390625	322.7511901855469	230.6446990966797	442.3179626464844	0.0	0.0	376.1828918457031	487.19378662109375
68	towel	on	box	0.14704282581806183	464.7788391113281	224.1372528076172	507.4035949707031	252.4507598876953	464.2134094238281	225.60159301757812	513.0296020507812	265.80010986328125
69	paper	on	tile	0.3887944519519806	37.15986633300781	357.9934997558594	144.92750549316406	383.5917053222656	18.102890014648438	345.7746276855469	206.16537475585938	425.9466857910156
71	roof	of	room	0.07268999516963959	0.0	2.9943161010742188	260.596923828125	116.58152770996094	0.0	2.060455322265625	568.6511840820312	444.2103576660156
73	box	on	cabinet	0.1834583878517151	485.0223388671875	216.9058380126953	585.0084228515625	266.55059814453125	456.478759765625	1.0724029541015625	575.0489501953125	274.453857421875
74	light	on	roof	0.10579607635736465	52.23802185058594	89.13629150390625	125.57768249511719	130.8590545654297	0.0	2.9943161010742188	260.596923828125	116.58152770996094
75	box	on	cabinet	0.2855507433414459	464.2134094238281	225.60159301757812	513.0296020507812	265.80010986328125	464.4367370605469	215.01779174804688	582.3893432617188	271.5005798339844
76	cabinet	near	door	0.11414366960525513	460.3675231933594	221.42588806152344	581.2891845703125	419.5650634765625	223.65476989746094	3.9629669189453125	476.82696533203125	425.53497314453125
77	cabinet	has	shelf	0.07380212843418121	460.3675231933594	221.42588806152344	581.2891845703125	419.5650634765625	457.31103515625	221.3310546875	575.202880859375	267.7801513671875
78	sink	in	room	0.12629151344299316	456.1521911621094	213.326171875	524.9877319335938	264.0783386230469	0.0	2.060455322265625	568.6511840820312	444.2103576660156
79	door	for	cabinet	0.07117576897144318	461.75299072265625	272.5099792480469	578.5993041992188	428.6620178222656	456.478759765625	1.0724029541015625	575.0489501953125	274.453857421875
80	curtain	on	door	0.2628054916858673	451.4503173828125	14.562416076660156	578.7994384765625	263.9281005859375	459.6158447265625	10.5623779296875	585.179443359375	355.326416015625
81	door	has	window	0.10760428011417389	459.6158447265625	10.5623779296875	585.179443359375	355.326416015625	463.2648010253906	0.0	583.8436279296875	203.39871215820312
82	door	in	room	0.05079270899295807	160.94760131835938	142.6533203125	168.7008056640625	304.933837890625	0.0	2.060455322265625	568.6511840820312	444.2103576660156
83	light	on	room	0.07197872549295425	52.23802185058594	89.13629150390625	125.57768249511719	130.8590545654297	1.2935562133789062	75.64990234375	186.07980346679688	352.56842041015625
84	sink	on	shelf	0.3075014352798462	456.1521911621094	213.326171875	524.9877319335938	264.0783386230469	457.31103515625	221.3310546875	575.202880859375	267.7801513671875
85	door	in	room	0.10527682304382324	45.83210754394531	171.39788818359375	65.40049743652344	301.7755126953125	1.2935562133789062	75.64990234375	186.07980346679688	352.56842041015625
86	door	to	house	0.152658611536026	459.6158447265625	10.5623779296875	585.179443359375	355.326416015625	316.5946350097656	7.6450347900390625	591.0	485.2569580078125
87	towel	on	sink	0.31340479850769043	464.7788391113281	224.1372528076172	507.4035949707031	252.4507598876953	456.1521911621094	213.326171875	524.9877319335938	264.0783386230469
88	light	on	train	0.2660812437534332	52.23802185058594	89.13629150390625	125.57768249511719	130.8590545654297	0.0	16.885910034179688	324.5093688964844	341.0799560546875
89	door	in	room	0.043705858290195465	461.75299072265625	272.5099792480469	578.5993041992188	428.6620178222656	432.0690612792969	14.632720947265625	578.25732421875	426.3089294433594
90	door	in	room	0.1016707718372345	17.244125366210938	59.21922302246094	177.55282592773438	328.09417724609375	0.0	2.060455322265625	568.6511840820312	444.2103576660156
91	shelf	behind	cabinet	0.05247435346245766	457.31103515625	221.3310546875	575.202880859375	267.7801513671875	460.3675231933594	221.42588806152344	581.2891845703125	419.5650634765625
92	light	on	door	0.09359576553106308	54.732521057128906	94.78996276855469	116.74848175048828	108.78923034667969	17.244125366210938	59.21922302246094	177.55282592773438	328.09417724609375
93	towel	on	door	0.41898229718208313	464.7788391113281	224.1372528076172	507.4035949707031	252.4507598876953	455.7129821777344	195.9344024658203	575.2356567382812	274.6023254394531
94	logo	on	cabinet	0.29066604375839233	39.663272857666016	362.62158203125	135.20921325683594	379.88580322265625	18.04351806640625	142.5222930908203	245.23031616210938	468.62640380859375
96	building	has	door	0.10631559789180756	119.07989501953125	8.623626708984375	591.0	456.7417907714844	461.75299072265625	272.5099792480469	578.5993041992188	428.6620178222656
97	tile	on	roof	0.6703494191169739	126.63055419921875	18.148386001586914	204.39373779296875	61.76332092285156	0.0	2.9943161010742188	260.596923828125	116.58152770996094
99	light	in	window	0.09036780148744583	224.56570434570312	102.2215347290039	235.10589599609375	233.97088623046875	218.4522705078125	66.77777862548828	240.38983154296875	241.68524169921875
100	door	on	cabinet	0.10058461129665375	62.95753479003906	164.87657165527344	148.54840087890625	301.0218505859375	18.04351806640625	142.5222930908203	245.23031616210938	468.62640380859375
102	door	on	train	0.11255620419979095	62.95753479003906	164.87657165527344	148.54840087890625	301.0218505859375	0.0	16.885910034179688	324.5093688964844	341.0799560546875
103	door	to	house	0.11263807117938995	223.65476989746094	3.9629669189453125	476.82696533203125	425.53497314453125	0.0	0.0	376.1828918457031	487.19378662109375
104	window	on	house	0.2087419033050537	218.4522705078125	66.77777862548828	240.38983154296875	241.68524169921875	0.0	0.0	376.1828918457031	487.19378662109375
105	cabinet	in	room	0.09042810648679733	464.4367370605469	215.01779174804688	582.3893432617188	271.5005798339844	432.0690612792969	14.632720947265625	578.25732421875	426.3089294433594
106	box	on	cabinet	0.21532084047794342	464.2134094238281	225.60159301757812	513.0296020507812	265.80010986328125	456.478759765625	1.0724029541015625	575.0489501953125	274.453857421875
107	door	on	house	0.14960156381130219	461.75299072265625	272.5099792480469	578.5993041992188	428.6620178222656	316.5946350097656	7.6450347900390625	591.0	485.2569580078125
108	cabinet	near	door	0.06963443011045456	456.478759765625	1.0724029541015625	575.0489501953125	274.453857421875	223.65476989746094	3.9629669189453125	476.82696533203125	425.53497314453125
110	light	on	cabinet	0.23589767515659332	212.98329162597656	71.08467102050781	231.4678192138672	242.5686492919922	200.41815185546875	59.76874542236328	246.05514526367188	262.2207946777344
111	cabinet	under	sink	0.3722348213195801	464.4367370605469	215.01779174804688	582.3893432617188	271.5005798339844	456.1521911621094	213.326171875	524.9877319335938	264.0783386230469
114	door	on	house	0.13180311024188995	146.83705139160156	143.14865112304688	161.61695861816406	303.9002990722656	0.0	0.0	376.1828918457031	487.19378662109375
115	light	on	door	0.09388419985771179	52.23802185058594	89.13629150390625	125.57768249511719	130.8590545654297	17.244125366210938	59.21922302246094	177.55282592773438	328.09417724609375
117	door	on	house	0.15432491898536682	56.82215118408203	175.66769409179688	81.64925384521484	298.7939453125	0.0	0.0	376.1828918457031	487.19378662109375
118	door	on	cabinet	0.057020775973796844	45.83210754394531	171.39788818359375	65.40049743652344	301.7755126953125	53.903934478759766	145.2311553955078	162.69723510742188	318.67449951171875
119	door	in	room	0.1051793172955513	173.6448974609375	46.205718994140625	257.2780456542969	359.3663635253906	0.0	2.060455322265625	568.6511840820312	444.2103576660156
120	box	on	cabinet	0.1293807476758957	464.2134094238281	225.60159301757812	513.0296020507812	265.80010986328125	460.3675231933594	221.42588806152344	581.2891845703125	419.5650634765625
122	light	above	door	0.07716261595487595	10.22808837890625	26.451431274414062	220.80474853515625	170.0500030517578	62.95753479003906	164.87657165527344	148.54840087890625	301.0218505859375
123	door	on	house	0.21355335414409637	2.868715286254883	131.23260498046875	39.85612487792969	315.3431091308594	0.0	0.0	376.1828918457031	487.19378662109375
124	shelf	over	sink	0.14054588973522186	457.31103515625	221.3310546875	575.202880859375	267.7801513671875	456.1521911621094	213.326171875	524.9877319335938	264.0783386230469
125	cabinet	under	sink	0.3676851689815521	460.3675231933594	221.42588806152344	581.2891845703125	419.5650634765625	456.1521911621094	213.326171875	524.9877319335938	264.0783386230469
127	window	has	light	0.05854807049036026	218.4522705078125	66.77777862548828	240.38983154296875	241.68524169921875	224.56570434570312	102.2215347290039	235.10589599609375	233.97088623046875
129	window	on	door	0.1097712367773056	218.4522705078125	66.77777862548828	240.38983154296875	241.68524169921875	220.16311645507812	69.69664764404297	243.72177124023438	238.04498291015625
130	box	in	room	0.12405512481927872	464.2134094238281	225.60159301757812	513.0296020507812	265.80010986328125	432.0690612792969	14.632720947265625	578.25732421875	426.3089294433594
131	door	on	cabinet	0.1297534853219986	146.83705139160156	143.14865112304688	161.61695861816406	303.9002990722656	53.903934478759766	145.2311553955078	162.69723510742188	318.67449951171875
132	sink	in	room	0.3639775514602661	456.1521911621094	213.326171875	524.9877319335938	264.0783386230469	432.0690612792969	14.632720947265625	578.25732421875	426.3089294433594
133	cabinet	has	door	0.15205077826976776	53.903934478759766	145.2311553955078	162.69723510742188	318.67449951171875	56.82215118408203	175.66769409179688	81.64925384521484	298.7939453125
134	building	has	door	0.11862741410732269	119.07989501953125	8.623626708984375	591.0	456.7417907714844	223.65476989746094	3.9629669189453125	476.82696533203125	425.53497314453125
136	cabinet	in	house	0.28043028712272644	53.903934478759766	145.2311553955078	162.69723510742188	318.67449951171875	0.0	0.0	376.1828918457031	487.19378662109375
137	door	on	cabinet	0.1366727352142334	56.82215118408203	175.66769409179688	81.64925384521484	298.7939453125	53.903934478759766	145.2311553955078	162.69723510742188	318.67449951171875
139	shelf	on	door	0.16630712151527405	457.31103515625	221.3310546875	575.202880859375	267.7801513671875	455.7129821777344	195.9344024658203	575.2356567382812	274.6023254394531
140	door	in	room	0.05725250765681267	455.7129821777344	195.9344024658203	575.2356567382812	274.6023254394531	0.0	2.060455322265625	568.6511840820312	444.2103576660156
142	door	in	room	0.11058491468429565	56.82215118408203	175.66769409179688	81.64925384521484	298.7939453125	1.2935562133789062	75.64990234375	186.07980346679688	352.56842041015625
143	light	near	door	0.029397830367088318	212.98329162597656	71.08467102050781	231.4678192138672	242.5686492919922	220.16311645507812	69.69664764404297	243.72177124023438	238.04498291015625
144	door	to	room	0.09019075334072113	146.83705139160156	143.14865112304688	161.61695861816406	303.9002990722656	1.2935562133789062	75.64990234375	186.07980346679688	352.56842041015625
146	cabinet	has	door	0.09499923884868622	53.903934478759766	145.2311553955078	162.69723510742188	318.67449951171875	146.83705139160156	143.14865112304688	161.61695861816406	303.9002990722656
148	door	has	window	0.07296782732009888	220.16311645507812	69.69664764404297	243.72177124023438	238.04498291015625	218.4522705078125	66.77777862548828	240.38983154296875	241.68524169921875
149	door	on	house	0.12900979816913605	220.16311645507812	69.69664764404297	243.72177124023438	238.04498291015625	0.0	0.0	376.1828918457031	487.19378662109375
151	paper	on	cabinet	0.20888173580169678	37.15986633300781	357.9934997558594	144.92750549316406	383.5917053222656	18.04351806640625	142.5222930908203	245.23031616210938	468.62640380859375
152	door	has	curtain	0.06194617599248886	459.6158447265625	10.5623779296875	585.179443359375	355.326416015625	451.4503173828125	14.562416076660156	578.7994384765625	263.9281005859375
154	light	over	door	0.1493268609046936	222.7240447998047	67.93164825439453	243.4375457763672	108.27265167236328	220.16311645507812	69.69664764404297	243.72177124023438	238.04498291015625
155	light	on	roof	0.24346348643302917	222.7240447998047	67.93164825439453	243.4375457763672	108.27265167236328	0.0	2.9943161010742188	260.596923828125	116.58152770996094
156	door	on	house	0.12480710446834564	223.65476989746094	3.9629669189453125	476.82696533203125	425.53497314453125	316.5946350097656	7.6450347900390625	591.0	485.2569580078125
157	door	on	cabinet	0.19089579582214355	160.94760131835938	142.6533203125	168.7008056640625	304.933837890625	53.903934478759766	145.2311553955078	162.69723510742188	318.67449951171875
158	cabinet	in	house	0.1795276403427124	464.4367370605469	215.01779174804688	582.3893432617188	271.5005798339844	316.5946350097656	7.6450347900390625	591.0	485.2569580078125
159	light	on	door	0.04061158373951912	224.56570434570312	102.2215347290039	235.10589599609375	233.97088623046875	220.16311645507812	69.69664764404297	243.72177124023438	238.04498291015625
160	window	attached to	cabinet	0.16507798433303833	463.2648010253906	0.0	583.8436279296875	203.39871215820312	456.478759765625	1.0724029541015625	575.0489501953125	274.453857421875
162	box	under	sink	0.11438122391700745	485.0223388671875	216.9058380126953	585.0084228515625	266.55059814453125	456.1521911621094	213.326171875	524.9877319335938	264.0783386230469
163	building	has	door	0.15126818418502808	0.0	8.92913818359375	275.32684326171875	446.429931640625	17.244125366210938	59.21922302246094	177.55282592773438	328.09417724609375
165	door	on	cabinet	0.07563358545303345	45.83210754394531	171.39788818359375	65.40049743652344	301.7755126953125	18.04351806640625	142.5222930908203	245.23031616210938	468.62640380859375
166	sink	on	cabinet	0.1313074678182602	456.1521911621094	213.326171875	524.9877319335938	264.0783386230469	464.4367370605469	215.01779174804688	582.3893432617188	271.5005798339844
167	light	on	cabinet	0.15672023594379425	224.56570434570312	102.2215347290039	235.10589599609375	233.97088623046875	200.41815185546875	59.76874542236328	246.05514526367188	262.2207946777344
168	building	has	roof	0.06384371221065521	0.0	8.92913818359375	275.32684326171875	446.429931640625	0.0	2.9943161010742188	260.596923828125	116.58152770996094
171	building	in	room	0.1046273335814476	442.034912109375	3.6029129028320312	589.0465087890625	206.0372314453125	432.0690612792969	14.632720947265625	578.25732421875	426.3089294433594
172	roof	on	house	0.13759541511535645	0.0	2.9943161010742188	260.596923828125	116.58152770996094	0.0	0.0	376.1828918457031	487.19378662109375
173	door	to	room	0.0881909653544426	2.868715286254883	131.23260498046875	39.85612487792969	315.3431091308594	1.2935562133789062	75.64990234375	186.07980346679688	352.56842041015625
174	light	on	door	0.1049099937081337	212.98329162597656	71.08467102050781	231.4678192138672	242.5686492919922	173.6448974609375	46.205718994140625	257.2780456542969	359.3663635253906
175	room	on	house	0.11122073233127594	1.2935562133789062	75.64990234375	186.07980346679688	352.56842041015625	0.0	0.0	376.1828918457031	487.19378662109375
176	window	attached to	cabinet	0.13916300237178802	544.7675170898438	0.0	577.8992309570312	31.72191619873047	456.478759765625	1.0724029541015625	575.0489501953125	274.453857421875
177	door	on	train	0.07082612067461014	45.83210754394531	171.39788818359375	65.40049743652344	301.7755126953125	0.0	16.885910034179688	324.5093688964844	341.0799560546875
179	door	on	house	0.10699498653411865	160.94760131835938	142.6533203125	168.7008056640625	304.933837890625	0.0	0.0	376.1828918457031	487.19378662109375
180	box	near	house	0.099388986825943	485.0223388671875	216.9058380126953	585.0084228515625	266.55059814453125	316.5946350097656	7.6450347900390625	591.0	485.2569580078125
182	cabinet	in	house	0.1923186480998993	456.478759765625	1.0724029541015625	575.0489501953125	274.453857421875	316.5946350097656	7.6450347900390625	591.0	485.2569580078125
183	door	on	shelf	0.07433824241161346	455.7129821777344	195.9344024658203	575.2356567382812	274.6023254394531	457.31103515625	221.3310546875	575.202880859375	267.7801513671875
184	door	on	cabinet	0.2536476254463196	455.7129821777344	195.9344024658203	575.2356567382812	274.6023254394531	456.478759765625	1.0724029541015625	575.0489501953125	274.453857421875
185	sink	on	cabinet	0.12025456875562668	456.1521911621094	213.326171875	524.9877319335938	264.0783386230469	460.3675231933594	221.42588806152344	581.2891845703125	419.5650634765625
186	curtain	on	door	0.11312355846166611	451.4503173828125	14.562416076660156	578.7994384765625	263.9281005859375	223.65476989746094	3.9629669189453125	476.82696533203125	425.53497314453125
187	window	on	door	0.24622111022472382	218.4522705078125	66.77777862548828	240.38983154296875	241.68524169921875	173.6448974609375	46.205718994140625	257.2780456542969	359.3663635253906
188	light	on	train	0.15232044458389282	224.56570434570312	102.2215347290039	235.10589599609375	233.97088623046875	0.0	16.885910034179688	324.5093688964844	341.0799560546875
189	room	of	house	0.13539965450763702	432.0690612792969	14.632720947265625	578.25732421875	426.3089294433594	316.5946350097656	7.6450347900390625	591.0	485.2569580078125
190	handle	on	door	0.2629293203353882	223.87669372558594	92.40364074707031	237.52699279785156	208.9784698486328	220.16311645507812	69.69664764404297	243.72177124023438	238.04498291015625
191	sink	on	cabinet	0.14317192137241364	456.1521911621094	213.326171875	524.9877319335938	264.0783386230469	456.478759765625	1.0724029541015625	575.0489501953125	274.453857421875
192	cabinet	has	door	0.10781584680080414	53.903934478759766	145.2311553955078	162.69723510742188	318.67449951171875	160.94760131835938	142.6533203125	168.7008056640625	304.933837890625
193	door	has	handle	0.25499698519706726	220.16311645507812	69.69664764404297	243.72177124023438	238.04498291015625	223.87669372558594	92.40364074707031	237.52699279785156	208.9784698486328
194	light	on	house	0.09560030698776245	222.7240447998047	67.93164825439453	243.4375457763672	108.27265167236328	0.0	0.0	376.1828918457031	487.19378662109375
195	handle	on	window	0.18400217592716217	223.87669372558594	92.40364074707031	237.52699279785156	208.9784698486328	218.4522705078125	66.77777862548828	240.38983154296875	241.68524169921875
196	box	on	house	0.19214177131652832	464.2134094238281	225.60159301757812	513.0296020507812	265.80010986328125	316.5946350097656	7.6450347900390625	591.0	485.2569580078125
197	light	on	train	0.07050406187772751	212.98329162597656	71.08467102050781	231.4678192138672	242.5686492919922	0.0	16.885910034179688	324.5093688964844	341.0799560546875
198	cabinet	in	house	0.11202946305274963	460.3675231933594	221.42588806152344	581.2891845703125	419.5650634765625	316.5946350097656	7.6450347900390625	591.0	485.2569580078125
199	house	has	roof	0.09517298638820648	0.0	0.0	376.1828918457031	487.19378662109375	0.0	2.9943161010742188	260.596923828125	116.58152770996094
200	paper	on	tile	0.12986306846141815	23.854881286621094	343.7978515625	201.57296752929688	430.42669677734375	18.102890014648438	345.7746276855469	206.16537475585938	425.9466857910156
202	cabinet	in	house	0.25006961822509766	200.41815185546875	59.76874542236328	246.05514526367188	262.2207946777344	0.0	0.0	376.1828918457031	487.19378662109375
204	light	on	window	0.044680047780275345	222.7240447998047	67.93164825439453	243.4375457763672	108.27265167236328	218.4522705078125	66.77777862548828	240.38983154296875	241.68524169921875
206	box	on	sink	0.13894423842430115	464.2134094238281	225.60159301757812	513.0296020507812	265.80010986328125	456.1521911621094	213.326171875	524.9877319335938	264.0783386230469
207	box	in	door	0.21668247878551483	464.2134094238281	225.60159301757812	513.0296020507812	265.80010986328125	455.7129821777344	195.9344024658203	575.2356567382812	274.6023254394531
208	window	in	cabinet	0.11860152333974838	218.4522705078125	66.77777862548828	240.38983154296875	241.68524169921875	200.41815185546875	59.76874542236328	246.05514526367188	262.2207946777344
209	door	to	room	0.07597049325704575	160.94760131835938	142.6533203125	168.7008056640625	304.933837890625	1.2935562133789062	75.64990234375	186.07980346679688	352.56842041015625
210	door	on	house	0.1705218106508255	17.244125366210938	59.21922302246094	177.55282592773438	328.09417724609375	0.0	0.0	376.1828918457031	487.19378662109375
211	paper	on	cabinet	0.2708044946193695	23.854881286621094	343.7978515625	201.57296752929688	430.42669677734375	18.04351806640625	142.5222930908203	245.23031616210938	468.62640380859375
213	box	in	door	0.08056388050317764	485.0223388671875	216.9058380126953	585.0084228515625	266.55059814453125	455.7129821777344	195.9344024658203	575.2356567382812	274.6023254394531
214	building	has	door	0.15900187194347382	444.28314208984375	143.84368896484375	591.0	430.0540771484375	455.7129821777344	195.9344024658203	575.2356567382812	274.6023254394531
215	light	over	door	0.041954606771469116	228.26861572265625	66.1842041015625	250.333251953125	243.937255859375	220.16311645507812	69.69664764404297	243.72177124023438	238.04498291015625
216	door	on	cabinet	0.13852913677692413	220.16311645507812	69.69664764404297	243.72177124023438	238.04498291015625	200.41815185546875	59.76874542236328	246.05514526367188	262.2207946777344
218	window	on	train	0.1306254267692566	218.4522705078125	66.77777862548828	240.38983154296875	241.68524169921875	0.0	16.885910034179688	324.5093688964844	341.0799560546875
